# SIPES, Base de Titulos Universitarios (DNGU), https://sipes.siu.edu.ar/buscar_titulos_form.php . Todas las paginas del buscador para las cinco instituciones, consultado el 2026-09-08 (hora de Argentina, noche del 7) con el formulario y su paginado. UTN es la universidad entera (no se puede filtrar por Facultad Regional); Siglo 21 dicta a distancia.
cod_institucion,institucion,titulo,carrera,resolucion_reconocimiento_oficial,modalidad,nivel
43,Universidad Tecnológica Nacional,MAGISTER EN ENERGÍAS RENOVABLES. MENCIÓN EÓLICA Y MENCIÓN SOLAR,"MAESTRÍA EN ENERGÍAS RENOVABLES, MENCIÓN EÓLICA Y MENCIÓN SOLAR",D./549/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN ENERGÍAS RENOVABLES. MENCIÓN EÓLICA Y MENCIÓN SOLAR,"MAESTRÍA EN ENERGÍAS RENOVABLES. MENCIÓN EÓLICA, MENCIÓN SOLAR Y MENCIÓN BIOMASA",R.M./2985/2022 - D./75/2025,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,"MAGÍSTER EN ENERGÍAS RENOVABLES, MENCIÓN SOLAR","MAESTRÍA EN ENERGÍAS RENOVABLES, MENCIÓN SOLAR",R.M./2722/2021 - R.M./336/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,"MAGÍSTER EN ENERGÍAS RENOVABLES, MENCIÓN SOLAR","MAESTRÍA EN ENERGÍAS RENOVABLES, MENCIÓN SOLAR",R.M./4120/2021,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,"MAGISTER EN ENERGÍAS RENOVABLES MENCIÓN SOLAR, MENCIÓN EÓLICA Y MENCIÓN BIOMASA","MAESTRÍA EN ENERGÍAS RENOVABLES MENCIÓN SOLAR, MENCIÓN EÓLICA Y MENCIÓN BIOMASA",R.M./3309/2019,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN GESTIÓN DE RESIDUOS SÓLIDOS URBANOS,MAESTRÍA EN GESTIÓN DE RESIDUOS SÓLIDOS URBANOS,R.M./406/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,"MAGISTER EN INFORMÁTICA INDUSTRIAL, CON MENCIÓN SISTEMAS FÍSICO-CIBERNÉTICOS INDUSTRIALES",MAESTRÍA EN INFORMÁTICA INDUSTRIAL CON MENCIÓN SISTEMAS FÍSICO-CIBERNÉTICOS INDUSTRIALES (UTN/EMDEN-LEER),R.M./2912/2019,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,"MAGISTER EN INFORMÁTICA INDUSTRIAL, CON MENCIÓN SISTEMAS FÍSICO-CIBERNÉTICOS INDUSTRIALES",MAESTRÍA EN INFORMÁTICA INDUSTRIAL CON MENCIÓN EN SISTEMAS FÍSICOS CIBERNÉTICOS INDUSTRIALES,R.M./134/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INFORMÁTICA INDUSTRIAL. MENCIÓN SISTEMAS FÍSICO-CIBERNÉTICOS INDUSTRIALES,MAESTRÍA EN INFORMÁTICA INDUSTRIAL. MENCIÓN SISTEMAS FÍSICO-CIBERNÉTICOS INDUSTRIALES (CUAA),D./551/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERIA ACUSTICA Y DE SONIDO, ,R.M.0020/04,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./4265/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./864/2018,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./2860/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./3452/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./680/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M.1463/98 - R.M.0182/04 - R.M.0154/08 - R.M./0336/2014 - R.M./1040(FAC.REG.LA PLATA)/2014 - R.M./1697/2014 - R.M./96/2015 - R.M./1316/2015 - R.M./2529/2015 - R.M./1040/2014,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./1342/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./3088/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./442/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./2716/2019,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./315/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./115/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./3922/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./999/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./1878/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./862/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./2931/2017 - R.M./336/2014,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./925/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./163/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./2931/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA AMBIENTAL,MAESTRÍA EN INGENIERÍA AMBIENTAL,R.M./272/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA BIOENERGÉTICA,MAESTRÍA EN INGENIERÍA BIOENERGÉTICA,R.M./2297/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./149/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./510/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./459/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./1437/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./838/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,D./184/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./452/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./558/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./2951/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./4069/2019,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./3893/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,D./550/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M.0111/98 - R.M.1131/07 - R.M.0919/09 - R.M./1186 (FAC.REG.STA.FE)/2014 - R.M./1502/2014 - R.M./1186/2014,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./1341/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./376/2025,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA EN CALIDAD,MAESTRÍA EN INGENIERÍA EN CALIDAD,R.M./113/2021,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CONTROL AUTOMÁTICO,MAESTRÍA EN INGENIERÍA EN CONTROL AUTOMÁTICO,R.M./3250/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CONTROL AUTOMÁTICO,MAESTRÍA EN INGENIERÍA EN CONTROL AUTOMÁTICO,R.M./688/2021,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CONTROL AUTOMÁTICO,MAESTRÍA EN INGENIERÍA EN CONTROL AUTOMÁTICO,D./531/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN CONTROL AUTOMÁTICO,MAESTRÍA EN INGENIERÍA EN CONTROL AUTOMÁTICO,R.M./1201/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,R.M./51/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,D./181/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,D./546/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,R.M./2327/2018,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,R.M./127/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,R.M./188/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA ESTRUCTURAL,MAESTRÍA EN INGENIERÍA ESTRUCTURAL-,R.M./4516/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA ESTRUCTURAL,MAESTRÍA EN INGENIERÍA ESTRUCTURAL,R.M./24/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA ESTRUCTURAL MECÁNICA,MAESTRÍA EN INGENIERÍA ESTRUCTURAL MECÁNICA,R.M./151/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERÍA ESTRUCTURAL MECÁNICA,MAESTRÍA EN INGENIERÍA ESTRUCTURAL MECÁNICA,R.M./1002/2019,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA ESTRUCTURAL SISMORRESISTENTE, ,R.M.0203/03,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA ESTRUCTURAL SISMORRESISTENTE,MAESTRÍA EN INGENIERÍA ESTRUCTURAL SISMORRESISTENTE,R.M./629/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INGENIERÍA ESTRUCTURAL SISMORRESISTENTE,MAESTRÍA EN INGENIERÍA ESTRUCTURAL SISMORRESISTENTE,R.M./1263/2018,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERIA VIAL,MAESTRÍA EN INGENIERÍA VIAL,R.M./311/2020 - R.M./1337/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INGENIERIA VIAL,MAESTRÍA EN INGENIERÍA VIAL,R.M./175/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN INSTRUMENTOS SATELITALES,MAESTRÍA EN INSTRUMENTOS SATELITALES,R.M./283/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INSTRUMENTOS SATELITALES,MAESTRÍA EN INSTRUMENTOS SATELITALES,R.M./723/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN INTELIGENCIA DE NEGOCIOS,MAESTRÍA EN INTELIGENCIA DE NEGOCIOS,R.M./1425/2016,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,"MAGÍSTER EN MÉTODOS NUMÉRICOS Y MECÁNICA COMPUTACIONAL, MENCIÓN DINÁMICA ESTRUCTURAL O MENCIÓN MECÁNICA DE LOS FLUIDOS","MAESTRÍA EN MÉTODOS NUMÉRICOS Y MECÁNICA COMPUTACIONAL, MENCIÓN DINÁMICA ESTRUCTURAL O MENCIÓN MECÁNICA DE LOS FLUIDOS",R.M./2700/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN MINERÍA DE DATOS,MAESTRÍA EN MINERÍA DE DATOS,R.M./1753/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN MINERÍA DE DATOS,MAESTRÍA EN MINERÍA DE DATOS,R.M./2890/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN MINERÍA DE DATOS,MAESTRÍA EN MINERÍA DE DATOS,R.M./388/2024 - R.M./250/2026,A DISTANCIA,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN PLANIFICACIÓN Y GESTIÓN DE LA INGENIERÍA URBANA,MAESTRÍA EN PLANIFICACIÓN Y GESTIÓN DE LA INGENIERÍA URBANA,R.M./253/2021,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PLANIFICACIÓN Y OPERACIONES INDUSTRIALES,MAESTRÍA EN PLANIFICACIÓN Y OPERACIONES INDUSTRIALES,R.M./399/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./1922/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./3544/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./102/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./1477/2015,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./1746/2016,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./1609/2018,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN PROCESOS BIOTECNOLÓGICOS,MAESTRÍA EN PROCESOS BIOTECNOLÓGICOS,R.M./1734/2022,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN RADIOQUIMICA, ,R.M.1880/07,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN REDES DE DATOS,MAESTRÍA EN REDES DE DATOS,R.M./1145/2024,A DISTANCIA,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN SIDERURGIA, ,R.M.0687/03,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN SISTEMAS DE INFORMACIÓN,MAESTRÍA EN INGENIERÍA EN SISTEMAS DE INFORMACIÓN,R.M.1022/07 - R.M./986/2015,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN TECNOLOGIA AEROESPACIAL, ,R.M.0021/04,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGISTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,D./91/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./12/2023,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./1499/2016,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./12/2023 - R.M./550/2022 - D./1049/2026,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./4139/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M.0879/99 - R.M./109/2015 - R.M./2644/2013,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./15/2021,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./838/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA DE LOS ALIMENTOS,MAESTRÍA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./1460/2018,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TECNOLOGÍA SATELITAL CON MENCIÓN EN SISTEMAS MECÁNICOS Y CON MENCIÓN EN SISTEMAS DE AVIÓNICA,MAESTRÍA EN TECNOLOGÍA SATELITAL CON MENCIÓN EN SISTEMAS MECÁNICOS Y CON MENCIÓN EN SISTEMAS DE AVIÓNICA,R.M./572/2017,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,MAGÍSTER EN TRANSPORTE MENCIÓN CARRETERO O FERROVIARIO O FLUVIO-MARÍTIMO O AÉREO,MAESTRÍA EN TRANSPORTE MENCIÓN CARRETERO O FERROVIARIO O FLUVIO-MARÍTIMO O AÉREO,R.M./231/2020,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,PROFESOR/A EN DOCENCIA SUPERIOR,PROFESORADO EN DOCENCIA SUPERIOR- CICLO DE COMPLEMENTACIÓN CURRICULAR,D./979/2025,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,PROFESOR DE INGLES PARA EL PRIMER Y SEGUNDO CICLO DE LA EDUCACION GENERAL BASICA, ,R.M.1020/07,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,PROFESOR DE INGLES PARA LA EDUCACION INICIAL Y PRIMARIA, ,R.M./1280/2011,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,PROFESOR EN DISCIPLINAS INDUSTRIALES EN LA ESPECIALIDAD DE SU TITULO DE INGRESO -CICLO DE PROFESORADO, ,R.M./281/2007,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,PROFESOR EN DISCIPLINAS INDUSTRIALES ESPECIALIDAD INGLES E INGLES TECNICO, ,R.M./1020/2007,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,PROFESOR EN DISCIPLINAS INDUSTRIALES ESPECIALIDAD MATEMATICA Y MATEMATICA APLICADA, ,R.M.0163/07,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,PROFESOR EN DOCENCIA SUPERIOR -CICLO DE PROFESORADO, ,R.M.0243/07,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,PROFESOR UNIVERSITARIO EN TECNOLOGIA, ,R.M.1026/06,PRESENCIAL,Grado
43,Universidad Tecnológica Nacional,TÉCNICA/O UNIVERSITARIA/O EN SISTEMA FERROVIARIO,TECNICATURA UNIVERSITARIA EN SISTEMA FERROVIARIO,D./569/2026,A DISTANCIA,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN DESARROLLO DE SOFTWARE,TÉCNICO/A EN HIDROCARBUROS Y TÉCNICO/A EN DESARROLLO DE SOFTWARE,R.M./992/2022,PRESENCIAL,Preuniversitario
43,Universidad Tecnológica Nacional,TÉCNICO/A EN DESARROLLO DE SOFTWARE,TÉCNICO/A EN DESARROLLO DE SOFTWARE Y TÉCNICO/A EN HIDROCARBUROS,R.M./976/2024,PRESENCIAL,Preuniversitario
43,Universidad Tecnológica Nacional,TECNICO/A EN ELECTRÓNICA,TÉCNICO EN ELECTRÓNICA - SECUNDARIO,D./727/2025,PRESENCIAL,Preuniversitario
43,Universidad Tecnológica Nacional,TÉCNICO/A EN HIDROCARBUROS Y TÉCNICO/A EN DESARROLLO DE SOFTWARE,TÉCNICO/A EN DESARROLLO DE SOFTWARE Y TÉCNICO/A EN HIDROCARBUROS,R.M./976/2024,PRESENCIAL,Posgrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN MECATRÓNICA,TECNICATURA UNIVERSITARIA EN MECATRÓNICA,D./175/2026,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN MECATRÓNICA,TECNICATURA UNIVERSITARIA EN MECATRÓNICA,R.M./2431/2023,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN MECATRÓNICA,TECNICATURA UNIVERSITARIA EN MECATRÓNICA,R.M./2399/2023,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN MECATRÓNICA,TECNICATURA UNIVERSITARIA EN MECATRÓNICA,D./357/2026,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN MECATRÓNICA,TECNICATURA UNIVERSITARIA EN MECATRÓNICA,R.M./2178/2023,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A EN MECATRÓNICA,TECNICATURA UNIVERSITARIA EN MECATRÓNICA,R.M./2590/2023,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A SUPERIOR EN METROLOGÍA,TECNICATURA SUPERIOR EN METROLOGÍA,R.M./4212/2017,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A SUPERIOR EN MINERÍA,TECNICATURA SUPERIOR EN MINERÍA,R.M./1183/2017,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TECNICO/A UNIVERISTARIO/A EN DISEÑO GRÁFICO DIGITAL,TECNICATURA UNIVERSITARIA EN DISEÑO GRÁFICO DIGITAL,D./245/2026,A DISTANCIA,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A UNIVERSITARIO/A EN ACOMPAÑAMIENTO TERAPÉUTICO,TECNICATURA UNIVERSITARIA EN ACOMPAÑAMIENTO TERAPÉUTICO,D./1187/2025,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TÉCNICO/A UNIVERSITARIO/A EN ACUICULTURA Y PROCESAMIENTO PESQUERO,TECNICATURA UNIVERSITARIA EN ACUICULTURA Y PROCESAMIENTO PESQUERO,R.M./404/2020 - R.M./911/2021,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TECNICO/A UNIVERSITARIO/A EN ADMINISTRACIÓN,TECNICATURA UNIVERSITARIA EN ADMINISTRACIÓN,D./177/2026,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TECNICO/A UNIVERSITARIO/A EN ADMINISTRACIÓN,TECNICTURA UNIVERSITARIA EN ADMINISTRACIÓN,D./144/2026,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TECNICO/A UNIVERSITARIO/A EN ADMINISTRACIÓN,TECNICATURA UNIVERSITARIA EN ADMINISTRACIÓN,D./347/2025,PRESENCIAL,Pregrado
43,Universidad Tecnológica Nacional,TECNICO/A UNIVERSITARIO/A EN ADMINISTRACIÓN,TECNICATURA UNIVERSITARIA EN ADMINISTRACIÓN,D./1238/2025,PRESENCIAL,Pregrado
